Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
983977749259473,3 to 10 Years,BBA,$62K-$113K,"Washington, D.C.",USA,37.0902,-95.7129,Intern,81402,2023-06-02,Female,Sara Watson,458-933-7940x3838,Customer Service Manager,Customer Experience Strategist,ZipRecruiter,"Customer Experience Strategists develop and execute strategies to enhance the overall customer experience. They analyze customer feedback, identify pain points, and work across departments to improve products, services, and customer interactions.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Customer experience strategy Customer journey mapping Feedback analysis User research Metrics and KPIs Communication skills,Develop and execute customer experience strategies to improve satisfaction and loyalty. Gather and analyze customer feedback. Collaborate with cross-functional teams to enhance the customer journey.,Berry Global Group,"{""Sector"":""Packaging"",""Industry"":""Packaging, Containers"",""City"":""Evansville"",""State"":""Indiana"",""Zip"":""47710"",""Website"":""www.berryglobal.com"",""Ticker"":""BERY"",""CEO"":""Thomas E. Salmon""}"
537383643107713,0 to 10 Years,M.Tech,$63K-$95K,"Washington, D.C.",USA,37.0902,-95.7129,Part-Time,14270,2023-08-10,Female,Richard Rowe,612-302-5904x235,UI Developer,UX/UI Designer,Internships.com,A UX/UI Designer focuses on enhancing user experiences by designing intuitive interfaces. They consider user needs and preferences to create visually appealing and functional designs.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",User experience (UX) design User interface (UI) design Wireframing and prototyping Usability testing Design tools like Sketch or Figma,"Design user interfaces and experiences, focusing on usability and user-centered design principles. Create wireframes and prototypes. Conduct user testing and gather feedback for design improvements.",Reinsurance Group of America,"{""Sector"":""Insurance"",""Industry"":""Insurance: Life, Health (Stock)"",""City"":""Chesterfield"",""State"":""Montana"",""Zip"":""63017"",""Website"":""www.rgare.com"",""Ticker"":""RGA"",""CEO"":""""}"
1321301924897715,4 to 9 Years,PhD,$61K-$98K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,86286,2022-02-08,Male,Hunter Everett,8614268740,Financial Controller,Accounting Controller,Jobs2Careers,"Accounting Controllers manage an organizations accounting and financial reporting functions. They ensure accurate financial records, compliance with accounting standards, and timely financial reporting to support informed decision-making.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Accounting Financial reporting Financial audits Tax compliance Accounting software (e.g., SAP, Oracle) GAAP (Generally Accepted Accounting Principles)","Manage accounting functions, including accounts payable and receivable, payroll, and financial statement preparation. Conduct financial analysis and forecasting. Coordinate audits and tax filings.",Marsh & McLennan,"{""Sector"":""Insurance"",""Industry"":""Diversified Financials"",""City"":""New York"",""State"":""New York"",""Zip"":""10036"",""Website"":""www.marshmclennan.com"",""Ticker"":""MMC"",""CEO"":""John Q. Doyle""}"
2047889120147211,3 to 11 Years,BCA,$59K-$118K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Temporary,36791,2023-06-22,Male,Thomas Fitzpatrick,001-402-566-9221x22903,Interior Designer,Commercial Interior Designer,The Muse,A Commercial Interior Designer focuses on designing interior spaces for businesses and commercial properties. They optimize layouts for productivity and aesthetics.,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Commercial interior design Workplace ergonomics Building codes and regulations knowledge Sustainable design principles AutoCAD and Revit proficiency,"Design and optimize interior spaces for commercial and public use, such as offices, restaurants, and retail stores. Collaborate with architects and contractors. Ensure compliance with building codes and regulations.",Avis Budget Group,"{""Sector"":""Rental Cars"",""Industry"":""Automotive Retailing, Services"",""City"":""Parsippany"",""State"":""New Jersey"",""Zip"":""7054"",""Website"":""www.avisbudgetgroup.com"",""Ticker"":""CAR"",""CEO"":""Joseph A. Ferraro""}"
2518204893655004,0 to 9 Years,PhD,$55K-$121K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,107141,2023-04-10,Male,William Fields,(730)837-4003x63135,Finance Manager,Accounting Manager,Idealist,"Accounting Managers supervise accounting teams. They ensure accurate financial reporting, manage budgets, and oversee financial transactions and compliance with accounting standards.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Accounting principles Financial reporting Team management Budgeting Financial analysis,"Manage accounting functions, including financial reporting and compliance. Ensure accurate and timely financial statements. Oversee audits and tax filings.",Berry Global Group,"{""Sector"":""Packaging"",""Industry"":""Packaging, Containers"",""City"":""Evansville"",""State"":""Indiana"",""Zip"":""47710"",""Website"":""www.berryglobal.com"",""Ticker"":""BERY"",""CEO"":""Thomas E. Salmon""}"
1781710689698517,4 to 8 Years,MBA,$57K-$130K,"Washington, D.C.",USA,37.0902,-95.7129,Contract,83893,2022-03-21,Female,James Johnson,+1-667-798-0900,Project Manager,IT Project Manager,Snagajob,"IT Project Managers plan, execute, and oversee IT projects. They define project scope, allocate resources, manage budgets, and ensure projects are delivered on time and within scope. They also communicate project status and risks to stakeholders.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Project management Team leadership Risk management Budgeting Communication skills,"Plan and oversee IT projects, manage project teams, and ensure successful project delivery within scope, time, and budget. Define project objectives and requirements. Monitor project progress and risks.",DTE Energy,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Detroit"",""State"":""Michigan"",""Zip"":""48226"",""Website"":""www.dteenergy.com"",""Ticker"":""DTE"",""CEO"":""Gerardo Norcia""}"
1279993729275660,5 to 8 Years,M.Com,$58K-$101K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,115650,2023-07-18,Female,Sara Vasquez,(658)824-5892,Graphic Designer,Web Graphic Designer,ZipRecruiter,"Web Graphic Designers create visually appealing graphics, images, and layouts for websites. They work closely with web developers and UI/UX designers to ensure that web content is aesthetically pleasing, on-brand, and engaging to users.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Graphic design tools (e.g., Adobe Creative Suite) Web design principles User interface (UI) design Visual communication Typography Creativity and artistic skills","Create visually appealing graphics and layouts for websites, digital marketing materials, and user interfaces. Ensure consistent branding across digital platforms. Optimize images and graphics for web use.",Siemens India,"{""Sector"":""Industrial Conglomerates"",""Industry"":""Industrial Conglomerate"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 001"",""Website"":""www.siemens.co.in"",""Ticker"":""SIEMENS"",""CEO"":""Sunil Mathur""}"
2615321329766392,2 to 15 Years,PhD,$65K-$121K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,115474,2023-06-20,Male,Courtney Daniels,+1-252-539-9588x42193,SEM Specialist,SEM Analyst,USAJOBS,"SEM Analysts analyze search engine marketing (SEM) campaigns. They monitor performance, optimize keyword strategies, and provide insights to improve the effectiveness of SEM efforts.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Search engine marketing (SEM) Google Ads Bing Ads Keyword analysis Ad performance analysis SEM strategy development Bid management,Analyze SEM data and trends to optimize campaigns and ad spend. Generate reports and insights to improve SEM strategies. Stay up-to-date with SEM industry changes and best practices.,The Boeing Company,"{""Sector"":""Aerospace/Defense"",""Industry"":""Aerospace and Defense"",""City"":""Chicago"",""State"":""IL"",""Zip"":""60606"",""Website"":""https://www.boeing.com/"",""Ticker"":""BA"",""CEO"":""David L. Calhoun""}"
2178101290951996,4 to 11 Years,B.Tech,$58K-$115K,"Washington, D.C.",USA,37.0902,-95.7129,Full-Time,113453,2021-10-10,Female,Ethan Butler,313-548-1394x659,Front-End Developer,Web Designer,Indeed,"A Web Designer specializes in designing visually appealing and responsive websites. They create layouts, graphics, and user interfaces to enhance the online presence of businesses.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Web design concepts Graphic design software (e.g., Adobe Creative Suite) HTML and CSS Responsive design User interface (UI) principles Visual communication Typography Color theory Creativity Attention to detail Collaboration","Focus on the visual design of websites, including layout, typography, and color schemes. Create custom graphics and illustrations. Ensure responsive and mobile-friendly designs.",Pioneer Natural Resources,"{""Sector"":""Energy"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Irving"",""State"":""Texas"",""Zip"":""75038"",""Website"":""www.pxd.com"",""Ticker"":""PXD"",""CEO"":""Scott D. Sheffield""}"
756027740818151,1 to 8 Years,PhD,$61K-$130K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Intern,52445,2022-02-14,Female,Jeffrey Adams,273.685.8853x31514,Project Coordinator,Administrative Coordinator,Snagajob,"Administrative Coordinators support administrative tasks, including data entry, scheduling, and document management, to enhance organizational efficiency.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Office administration Communication skills Organizational skills Time management Microsoft Office proficiency,"Provide administrative support to project teams, including scheduling meetings, managing documents, and handling logistics. Prepare project reports and presentations. Track project budgets and expenses.",Adobe,"{""Sector"":""Technology"",""Industry"":""Computer Software"",""City"":""San Jose"",""State"":""California"",""Zip"":""95110"",""Website"":""www.adobe.com"",""Ticker"":""ADBE"",""CEO"":""Shantanu Narayen""}"
1019377561506736,1 to 9 Years,PhD,$65K-$121K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,37573,2021-11-07,Female,Laura Garner,+1-917-446-0080x27407,QA Analyst,Performance Testing Specialist,Stack Overflow Jobs,"Performance Testing Specialists assess the performance of software applications by conducting load, stress, and scalability tests. They identify bottlenecks, optimize performance, and ensure software can handle user demands effectively.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Performance testing Load testing Stress testing Test scenarios Performance monitoring Benchmarking Performance analysis,Focus on performance and load testing to assess the scalability and responsiveness of software applications. Identify bottlenecks and optimize application performance. Generate performance test reports and recommendations.,China Vanke,"{""Sector"":""Real Estate"",""Industry"":""Real Estate"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.vanke.com/"",""Ticker"":""2202.HK"",""CEO"":""Yu Liang""}"
2431241542534720,3 to 14 Years,PhD,$64K-$110K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Part-Time,43365,2022-06-29,Both,Daniel Walker,001-401-624-3094x36992,Physical Therapist,Geriatric Physical Therapist,Internships.com,"Focus on the physical therapy needs of elderly patients, addressing mobility and age-related conditions.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Geriatric rehabilitation Fall prevention Elderly patient care,"Focus on the elderly population, addressing age-related mobility and pain issues. Create fall prevention programs and improve overall functional independence.",Sky plc,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Isleworth, UK"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.skygroup.sky"",""Ticker"":""SKY"",""CEO"":""Dana Strong""}"
